inlier,x,y,X,Y,Z,conf
1.0,254.0,118.0,76.23558413982391,103.65037822723389,20.20443892478943,0.41211387515068054
1.0,258.0,118.0,77.64814168214798,98.81471256911755,18.827932834625244,0.7407705187797546
1.0,262.0,118.0,78.59890908002853,94.52901124954224,16.279973030090332,0.5321431159973145
1.0,266.0,118.0,78.92703050374985,95.48154878616333,2.7020211219787598,0.4787762761116028
1.0,246.0,122.0,72.83057594299316,111.11495399475098,21.977795004844666,0.06938482820987701
1.0,250.0,122.0,71.28135538101196,106.26979160308838,23.378638565540314,0.4317963719367981
1.0,254.0,122.0,71.70367956161499,99.86424505710602,23.459696114063263,0.8348866105079651
1.0,258.0,122.0,74.44301199913025,93.4527678489685,22.613216519355774,0.8575791120529175
1.0,262.0,122.0,75.82471132278442,88.30662822723389,18.93631601333618,0.784737765789032
1.0,266.0,122.0,77.31329464912415,84.05465984344482,14.639266967773438,0.4802684187889099
1.0,270.0,122.0,75.85466408729553,79.88616847991943,9.339745044708252,0.48142126202583313
1.0,274.0,122.0,76.28513717651367,77.00000858306885,3.5184687077999115,0.1420241892337799
1.0,242.0,126.0,63.233566761016846,116.19037961959839,17.678716897964478,0.1305648684501648
1.0,246.0,126.0,63.69674015045166,112.67950969934464,20.61514961719513,0.3101847469806671
1.0,250.0,126.0,65.97195243835449,104.6554126739502,26.29826807975769,0.3854610025882721
1.0,250.0,126.0,63.86425304412842,106.00765943527222,24.058407306671143,0.4227924942970276
1.0,254.0,126.0,65.75798511505127,97.1027283668518,26.3621084690094,0.7462496161460876
1.0,258.0,126.0,67.44005680084229,91.0578842163086,24.955599308013916,0.7693896293640137
1.0,262.0,126.0,68.8193416595459,86.74608516693115,20.450248956680298,0.609879732131958
1.0,266.0,126.0,70.37530517578125,81.55402565002441,15.109848976135254,0.3750675618648529
1.0,266.0,126.0,70.01445150375366,84.8153772354126,17.30868625640869,0.20621684193611145
1.0,270.0,126.0,71.38372027873993,77.42522430419922,13.084672927856445,0.6091495156288147
1.0,274.0,126.0,72.56535245478153,71.82574892044067,8.977508068084717,0.3107941448688507
1.0,242.0,130.0,57.55384135246277,117.01815366744995,19.048821330070496,0.16240310668945312
1.0,246.0,130.0,57.055231899023056,110.77525901794434,22.850431084632874,0.5194994807243347
1.0,250.0,130.0,57.57114797830582,103.343017578125,25.54842233657837,0.6876692175865173
1.0,254.0,130.0,59.12058734893799,97.72334003448486,26.67913293838501,0.5968897938728333
1.0,258.0,130.0,62.507307052612305,89.76008176803589,24.478577196598053,0.7766685485839844
1.0,262.0,130.0,63.24158573150635,84.43851709365845,21.51025128364563,0.7331182956695557
1.0,266.0,130.0,63.05330944061279,80.83351182937622,17.9562931060791,0.5393614172935486
1.0,270.0,130.0,65.06142711639404,75.2061071395874,14.439964294433594,0.6421146988868713
1.0,274.0,130.0,66.29364824295044,69.27082252502441,11.77930736541748,0.5304042100906372
1.0,278.0,130.0,66.7330265045166,64.92247819900513,5.9931416511535645,0.2439185082912445
1.0,242.0,134.0,50.25860929489136,116.61061382293701,19.407912015914917,0.2534920275211334
1.0,246.0,134.0,48.79803514480591,110.32778668403625,22.446404933929443,0.4999583661556244
1.0,250.0,134.0,50.688576221466064,103.02115440368652,24.963220596313477,0.5373483300209045
1.0,254.0,134.0,53.53939461708069,96.50198745727539,25.989675164222717,0.768515408039093
1.0,258.0,134.0,56.22986316680908,88.40720105171204,24.219290293753147,0.8202606439590454
1.0,262.0,134.0,57.1953125,83.00534558296204,21.024129390716553,0.8560223579406738
1.0,266.0,134.0,57.79378080368042,78.88234424591064,16.713790893554688,0.8207849264144897
1.0,270.0,134.0,59.195486068725586,73.77166652679443,14.134599924087524,0.47575679421424866
1.0,274.0,134.0,61.85372734069824,66.56608146429062,12.546812057495117,0.3173553943634033
1.0,274.0,134.0,61.11806869506836,66.6101803779602,11.662863910198212,0.5080217719078064
1.0,278.0,134.0,60.91234588623047,63.317421436309814,6.5544657707214355,0.3991992771625519
1.0,242.0,138.0,35.97328329086304,118.22666001319885,14.661430403590202,0.13348565995693207
1.0,242.0,138.0,42.547425270080566,116.29760670661926,19.479485273361206,0.17049792408943176
1.0,246.0,138.0,40.52587032318115,112.46650266647339,20.522968292236328,0.2233344465494156
1.0,246.0,138.0,42.06443119049072,109.42572784423828,23.49142360687256,0.3502887487411499
1.0,250.0,138.0,44.397868156433105,101.15703201293945,25.36690866947174,0.3793066740036011
1.0,254.0,138.0,47.02436876296997,95.14475345611572,25.519915103912354,0.7789640426635742
1.0,258.0,138.0,49.697322964668274,87.31004548072815,24.686478316783905,0.8449860215187073
1.0,262.0,138.0,51.048191249370575,81.77426528930664,20.515581369400024,0.9433560371398926
1.0,266.0,138.0,52.33631253242493,77.58511543273926,16.03933811187744,0.761915385723114
1.0,270.0,138.0,53.433595180511475,72.52124977111816,15.288517713546753,0.9153688549995422
1.0,274.0,138.0,54.984506607055664,65.53195440769196,12.136232662713155,0.9414549469947815
1.0,278.0,138.0,54.4830756187439,62.465174317359924,6.804091453552246,0.8090513348579407
1.0,282.0,138.0,52.9540901184082,60.35581636428833,0.7587995529174805,0.23229600489139557
1.0,238.0,142.0,27.250319480895996,119.1731137484312,11.572753667831421,0.06028347089886665
1.0,238.0,142.0,42.140679359436035,116.27890682220459,19.74382996559143,0.03544602543115616
1.0,242.0,142.0,30.942397594451904,116.21029591560364,16.567703247070312,0.3144441246986389
1.0,246.0,142.0,33.67546987533569,110.56248188018799,21.55318784713745,0.23958733677864075
1.0,246.0,142.0,35.2577486038208,107.02005672454834,24.685951352119446,0.37849825620651245
1.0,250.0,142.0,38.57908058166504,101.6664047241211,25.880185931921005,0.7130856513977051
1.0,254.0,142.0,40.994794845581055,93.88235330581665,25.439764142036438,0.41136661171913147
1.0,254.0,142.0,40.184813499450684,94.86495763063431,26.55682945251465,0.45623543858528137
1.0,258.0,142.0,41.89200210571289,86.24404236674309,23.594572007656097,0.892776608467102
1.0,262.0,142.0,44.051549434661865,81.22920083999634,19.52092456817627,0.9542101621627808
1.0,266.0,142.0,44.53758478164673,77.15527057647705,15.043845176696777,0.4747419059276581
1.0,266.0,142.0,44.355589389801025,77.19438934326172,16.094049215316772,0.5074987411499023
1.0,270.0,142.0,46.81576454639435,70.27522706985474,15.38601040840149,0.977066695690155
1.0,274.0,142.0,48.27943557500839,63.82111033797264,13.048118352890015,0.9770097136497498
1.0,278.0,142.0,48.471993282437325,60.22586250305176,7.61099910736084,0.8766879439353943
1.0,282.0,142.0,47.775541722774506,58.03695487976074,2.128358840942383,0.34407177567481995
1.0,238.0,146.0,22.994714736938477,118.097607254982,12.708701610565186,0.2435186505317688
1.0,242.0,146.0,25.197960376739502,115.52853393554688,17.620314359664917,0.4134625792503357
1.0,246.0,146.0,29.288092613220215,105.50178527832031,24.929908752441406,0.7093080878257751
1.0,250.0,146.0,32.28437566757202,99.07701754570007,25.65818463265896,0.8842332363128662
1.0,254.0,146.0,34.09765434265137,92.46453428268433,25.558371737599373,0.8902000784873962
1.0,258.0,146.0,34.75572681427002,84.86781537532806,22.001471996307373,0.3177063763141632
1.0,258.0,146.0,36.251596450805664,84.23647594451904,23.604371428489685,0.6036210656166077
1.0,262.0,146.0,36.207051277160645,80.30239057540894,18.675754070281982,0.8106297254562378
1.0,266.0,146.0,37.384565353393555,75.91208553314209,16.116840600967407,0.5259251594543457
1.0,270.0,146.0,40.2600679397583,69.70113515853882,15.163795948028564,0.9647807478904724
1.0,274.0,146.0,41.742331981658936,63.36255943775177,14.367531299591064,0.9786906242370605
1.0,278.0,146.0,43.38486957550049,57.95270872116089,10.64810299873352,0.9184525012969971
1.0,282.0,146.0,43.554479122161865,53.327622413635254,6.569802284240723,0.5669339299201965
