inlier,x,y,X,Y,Z,conf
0.0,386.0,114.0,78.2482003569603,92.68183997273445,-9.757059574127197,0.09390714019536972
0.0,390.0,114.0,73.98240852355957,92.8674578666687,-20.574920654296875,0.05055714771151543
0.0,390.0,114.0,77.34562039375305,95.214674949646,-15.33759880065918,0.056209251284599304
0.0,394.0,114.0,72.63638591766357,94.68337345123291,-21.459332942962646,0.08342789858579636
0.0,382.0,118.0,78.23610746860504,85.53723049163818,-4.100149571895599,0.1188446581363678
0.0,386.0,118.0,69.88226556777954,90.31022071838379,-19.08117437362671,0.08164872229099274
0.0,386.0,118.0,77.38231372833252,86.95284414291382,-9.152116298675537,0.13422730565071106
0.0,390.0,118.0,70.1541256904602,90.13339161872864,-20.793675661087036,0.07512909173965454
0.0,382.0,122.0,76.95809268951416,81.54774188995361,-1.6834540367126465,0.06315803527832031
0.0,386.0,122.0,67.92560720443726,87.17737512290478,-18.19616985321045,0.12154322862625122
0.0,386.0,122.0,76.27111911773682,82.97671318054199,-8.617705821990967,0.09690576791763306
0.0,390.0,122.0,67.15683126449585,86.94081597030163,-19.272618770599365,0.10118524730205536
0.0,386.0,126.0,71.58892571926117,73.34905958175659,-2.1959915161132812,0.09171784669160843
0.0,390.0,126.0,62.98434603214264,83.48233985900879,-17.86932373046875,0.0895349457859993
0.0,398.0,126.0,57.170923709869385,90.8239676952362,-20.216461658477783,0.11170657724142075
0.0,386.0,130.0,67.82874298095703,69.46711587905884,-0.6682486534118652,0.09211043268442154
0.0,390.0,130.0,67.6927981376648,68.90385055541992,-4.111645221710205,0.06479918211698532
0.0,386.0,154.0,43.39528703689575,52.08535671234131,6.974615573883057,0.09006480872631073
0.0,386.0,158.0,41.790828227996826,49.842087745666504,8.709281921386719,0.15645188093185425
0.0,390.0,158.0,43.43459665775299,49.9841251373291,-5.015841007232666,0.0913696363568306
0.0,386.0,162.0,43.68754053115845,39.86954879760742,10.438595533370972,0.06945087760686874
0.0,386.0,162.0,41.29765558242798,49.55868721008301,10.321712017059326,0.13695575296878815
0.0,390.0,162.0,43.93140375614166,48.39654207229614,-3.175353527069092,0.08238057792186737
0.0,390.0,162.0,44.67951965332031,35.144277572631836,5.0116126537323,0.057754501700401306
0.0,386.0,166.0,43.78514504432678,37.66844940185547,10.662184238433838,0.07319610565900803
0.0,386.0,166.0,40.709341049194336,49.915029525756836,10.36364471912384,0.08148812502622604
0.0,390.0,166.0,44.923155307769775,34.07752799987793,5.940385580062866,0.09078557044267654
0.0,390.0,170.0,44.973488569259644,30.880752086639404,7.6504852175712585,0.09443314373493195
0.0,390.0,170.0,42.393911838531494,50.332054138183594,8.06959342956543,0.04918963089585304
0.0,398.0,186.0,65.5802903175354,-70.81514930725098,8.049530982971191,0.01568225771188736
0.0,398.0,186.0,59.428210735321045,89.02379977703094,-18.650797843933105,0.03014903888106346
0.0,402.0,186.0,67.65414524078369,-59.168888330459595,-12.533514976501465,0.02790798433125019
0.0,402.0,186.0,64.25213623046875,-72.38463163375854,9.459399223327637,0.03267667442560196
0.0,402.0,186.0,59.48425054550171,88.9873298406601,-20.7370023727417,0.04177787899971008
0.0,398.0,190.0,66.26790475845337,-72.51992511749268,4.911402702331543,0.039595071226358414
0.0,398.0,190.0,62.85759395360947,91.01035499572754,-19.390811920166016,0.027655381709337234
0.0,402.0,190.0,65.36261415481567,-74.35121941566467,6.299286842346191,0.051148030906915665
0.0,402.0,190.0,60.94690132141113,89.52310228347778,-21.33548665046692,0.07564250379800797
